Date/Time (EST),2m Temperature (hr. avg) (F),2m Relative Humidity (percent),2m Station Pressure (mb)
2011-04-24 13:00:00,82.6,48.0,1002.9
2011-04-24 14:00:00,84.4,42.0,1002.1
2011-04-24 15:00:00,85.5,40.0,1001.0
2011-04-24 16:00:00,86.0,38.0,1000.4
2011-04-24 17:00:00,86.2,42.0,1000.0
2011-04-24 18:00:00,84.6,48.0,999.9
2011-04-24 19:00:00,81.3,54.0,1000.0
2011-04-24 20:00:00,78.4,61.0,1000.8
2011-04-24 21:00:00,76.3,66.0,1001.7
2011-04-24 22:00:00,75.0,74.0,1002.2
2011-04-24 23:00:00,73.4,78.0,1002.3
2011-04-25 00:00:00,71.8,81.0,1002.5
2011-04-25 01:00:00,70.5,84.0,1002.4
2011-04-25 02:00:00,69.3,85.0,1002.0
2011-04-25 03:00:00,68.5,86.0,1002.0
2011-04-25 04:00:00,67.5,88.0,1001.9
2011-04-25 05:00:00,66.6,90.0,1002.1
2011-04-25 06:00:00,65.8,91.0,1002.7
2011-04-25 07:00:00,66.6,87.0,1002.9
2011-04-25 08:00:00,69.3,78.0,1003.2
2011-04-25 09:00:00,70.5,76.0,1003.5
2011-04-25 10:00:00,71.8,69.0,1003.4
2011-04-25 11:00:00,74.5,64.0,1003.0
2011-04-25 12:00:00,76.5,57.0,1002.3
2011-04-25 13:00:00,78.4,55.0,1001.6
2011-04-25 14:00:00,80.2,51.0,1000.7
2011-04-25 15:00:00,81.5,51.0,999.7
2011-04-25 16:00:00,80.8,50.0,999.3
2011-04-25 17:00:00,81.3,46.0,999.0
2011-04-25 18:00:00,81.0,50.0,998.4
2011-04-25 19:00:00,78.3,57.0,998.5
2011-04-25 20:00:00,75.4,58.0,999.0
2011-04-25 21:00:00,73.8,60.0,999.5
2011-04-25 22:00:00,72.1,67.0,999.5
2011-04-25 23:00:00,70.3,74.0,999.6
2011-04-26 00:00:00,69.1,80.0,999.8
2011-04-26 01:00:00,68.0,87.0,999.5
2011-04-26 02:00:00,67.6,88.0,998.8
2011-04-26 03:00:00,68.0,88.0,999.2
2011-04-26 04:00:00,68.2,88.0,999.5
2011-04-26 05:00:00,68.0,89.0,999.6
2011-04-26 06:00:00,68.2,88.0,1000.3
2011-04-26 07:00:00,68.7,86.0,1000.4
2011-04-26 08:00:00,69.8,84.0,1000.2
2011-04-26 09:00:00,71.6,79.0,1000.1
2011-04-26 10:00:00,74.5,71.0,999.8
2011-04-26 11:00:00,76.6,77.0,999.2
2011-04-26 12:00:00,72.9,84.0,998.7
2011-04-26 13:00:00,76.1,67.0,998.0
2011-04-26 14:00:00,75.9,69.0,997.9
2011-04-26 15:00:00,77.9,66.0,996.9
2011-04-26 16:00:00,77.4,72.0,997.4
2011-04-26 17:00:00,74.8,76.0,997.8
2011-04-26 18:00:00,72.7,81.0,997.1
2011-04-26 19:00:00,70.5,85.0,997.2
2011-04-26 20:00:00,68.9,85.0,997.4
2011-04-26 21:00:00,68.4,87.0,997.8
2011-04-26 22:00:00,68.7,86.0,997.6
2011-04-26 23:00:00,68.9,87.0,997.5
2011-04-27 00:00:00,67.6,89.0,997.9
2011-04-27 01:00:00,66.9,90.0,997.4
2011-04-27 02:00:00,67.1,91.0,997.3
2011-04-27 03:00:00,67.1,91.0,996.9
2011-04-27 04:00:00,67.1,92.0,997.0
2011-04-27 05:00:00,67.3,93.0,996.7
2011-04-27 06:00:00,67.6,93.0,997.6
2011-04-27 07:00:00,68.4,93.0,997.8
2011-04-27 08:00:00,69.3,91.0,997.8
2011-04-27 09:00:00,71.1,86.0,997.8
2011-04-27 10:00:00,73.2,82.0,997.9
2011-04-27 11:00:00,75.9,76.0,997.2
2011-04-27 12:00:00,79.3,67.0,996.1
2011-04-27 13:00:00,78.4,78.0,995.8
2011-04-27 14:00:00,81.7,54.0,994.9
2011-04-27 15:00:00,84.6,57.0,993.9
2011-04-27 16:00:00,82.6,66.0,994.3
2011-04-27 17:00:00,81.5,61.0,994.4
2011-04-27 18:00:00,80.2,66.0,993.6
2011-04-27 19:00:00,78.3,71.0,994.0
2011-04-27 20:00:00,76.8,74.0,995.0
2011-04-27 21:00:00,75.4,77.0,995.8
2011-04-27 22:00:00,75.2,76.0,995.8
2011-04-27 23:00:00,74.8,77.0,994.9
2011-04-28 00:00:00,74.3,77.0,994.5
2011-04-28 01:00:00,74.3,78.0,993.3
2011-04-28 02:00:00,74.5,77.0,993.2
2011-04-28 03:00:00,74.7,76.0,993.0
2011-04-28 04:00:00,74.8,76.0,993.4
2011-04-28 05:00:00,74.8,79.0,993.8
2011-04-28 06:00:00,73.8,80.0,991.5
2011-04-28 07:00:00,73.9,79.0,991.4
2011-04-28 08:00:00,74.7,75.0,992.6
2011-04-28 09:00:00,75.2,75.0,991.7
2011-04-28 10:00:00,74.8,69.0,992.9
2011-04-28 11:00:00,74.8,65.0,993.5
2011-04-28 12:00:00,69.3,79.0,992.9
2011-04-28 13:00:00,69.8,81.0,992.9
2011-04-28 14:00:00,69.8,81.0,991.8
2011-04-28 15:00:00,72.0,77.0,991.0
2011-04-28 16:00:00,75.4,66.0,990.8
2011-04-28 17:00:00,77.0,53.0,991.2
2011-04-28 18:00:00,76.8,51.0,991.2
2011-04-28 19:00:00,74.8,59.0,991.7
2011-04-28 20:00:00,72.0,61.0,992.6
2011-04-28 21:00:00,70.3,65.0,993.0
2011-04-28 22:00:00,68.5,68.0,993.6
2011-04-28 23:00:00,67.6,69.0,994.0
2011-04-29 00:00:00,64.8,69.0,994.3
2011-04-29 01:00:00,62.4,55.0,994.5
2011-04-29 02:00:00,61.2,57.0,994.7
2011-04-29 03:00:00,58.5,61.0,995.0
2011-04-29 04:00:00,54.3,72.0,995.1
2011-04-29 05:00:00,53.6,67.0,995.7
2011-04-29 06:00:00,52.9,68.0,996.4
2011-04-29 07:00:00,54.7,60.0,996.9
2011-04-29 08:00:00,59.4,54.0,997.1
2011-04-29 09:00:00,62.8,47.0,997.5
2011-04-29 10:00:00,65.3,43.0,997.5
2011-04-29 11:00:00,67.3,37.0,997.3
2011-04-29 12:00:00,69.3,34.0,996.6
2011-04-29 13:00:00,70.9,34.0,996.4
2011-04-29 14:00:00,71.6,31.0,996.1
2011-04-29 15:00:00,72.5,33.0,995.4
2011-04-29 16:00:00,72.3,33.0,995.4
2011-04-29 17:00:00,73.4,31.0,995.7
2011-04-29 18:00:00,73.4,27.0,996.0
2011-04-29 19:00:00,71.4,36.0,996.7
2011-04-29 20:00:00,64.9,49.0,997.1
2011-04-29 21:00:00,62.6,47.0,997.6
2011-04-29 22:00:00,63.3,51.0,998.0
2011-04-29 23:00:00,62.2,53.0,998.7
2011-04-30 00:00:00,59.5,67.0,999.9
2011-04-30 01:00:00,57.2,61.0,1000.1
2011-04-30 02:00:00,55.4,66.0,1000.0
2011-04-30 03:00:00,53.6,74.0,1000.7
2011-04-30 04:00:00,50.7,85.0,1001.0
2011-04-30 05:00:00,48.7,88.0,1001.4
2011-04-30 06:00:00,48.2,89.0,1002.4
2011-04-30 07:00:00,52.3,71.0,1003.1
2011-04-30 08:00:00,57.4,62.0,1003.6
2011-04-30 09:00:00,61.3,55.0,1003.8
2011-04-30 10:00:00,63.5,50.0,1004.0
2011-04-30 11:00:00,65.7,43.0,1003.9
2011-04-30 12:00:00,67.8,38.0,1003.3
2011-04-30 13:00:00,70.2,36.0,1003.1
2011-04-30 14:00:00,72.1,30.0,1002.6
2011-04-30 15:00:00,73.9,30.0,1002.2
2011-04-30 16:00:00,75.0,31.0,1002.0
2011-04-30 17:00:00,75.7,28.0,1002.1
2011-04-30 18:00:00,74.8,38.0,1002.7
2011-04-30 19:00:00,71.6,45.0,1003.4
2011-04-30 20:00:00,65.3,48.0,1003.6
2011-04-30 21:00:00,63.0,53.0,1004.4
2011-04-30 22:00:00,61.5,52.0,1004.9
2011-04-30 23:00:00,59.9,56.0,1005.0
2011-05-01 00:00:00,59.0,58.0,1005.9
2011-05-01 01:00:00,58.8,61.0,1005.8
2011-05-01 02:00:00,57.7,67.0,1005.7
2011-05-01 03:00:00,56.5,79.0,1005.6
2011-05-01 04:00:00,55.0,85.0,1005.7
2011-05-01 05:00:00,53.6,89.0,1006.2
2011-05-01 06:00:00,52.7,89.0,1007.2
2011-05-01 07:00:00,54.3,83.0,1007.3
2011-05-01 08:00:00,57.0,71.0,1007.8
2011-05-01 09:00:00,60.6,62.0,1008.0
2011-05-01 10:00:00,64.2,60.0,1007.9
2011-05-01 11:00:00,67.1,56.0,1007.7
2011-05-01 12:00:00,69.4,50.0,1007.9
2011-05-01 13:00:00,72.1,47.0,1007.6
2011-05-01 14:00:00,72.9,46.0,1007.3
2011-05-01 15:00:00,72.5,52.0,1006.4
2011-05-01 16:00:00,72.7,53.0,1005.8
2011-05-01 17:00:00,71.4,54.0,1005.2
2011-05-01 18:00:00,70.9,58.0,1004.7
2011-05-01 19:00:00,69.1,62.0,1005.3
2011-05-01 20:00:00,66.2,71.0,1005.9
2011-05-01 21:00:00,64.2,75.0,1006.7
2011-05-01 22:00:00,63.5,73.0,1007.1
2011-05-01 23:00:00,63.3,79.0,1007.1
2011-05-02 00:00:00,61.9,78.0,1007.3
2011-05-02 01:00:00,60.8,78.0,1005.8
2011-05-02 02:00:00,60.4,81.0,1006.2
2011-05-02 03:00:00,59.4,82.0,1006.2
2011-05-02 04:00:00,58.6,86.0,1006.2
2011-05-02 05:00:00,57.6,88.0,1006.5
2011-05-02 06:00:00,56.7,91.0,1007.3
2011-05-02 07:00:00,58.3,83.0,1007.6
2011-05-02 08:00:00,62.8,75.0,1007.9
2011-05-02 09:00:00,66.0,62.0,1008.2
2011-05-02 10:00:00,70.9,54.0,1008.2
2011-05-02 11:00:00,73.6,56.0,1008.0
2011-05-02 12:00:00,75.4,52.0,1007.3
2011-05-02 13:00:00,77.0,46.0,1006.5
2011-05-02 14:00:00,78.3,47.0,1005.6
2011-05-02 15:00:00,79.2,45.0,1005.0
2011-05-02 16:00:00,79.3,44.0,1004.4
2011-05-02 17:00:00,78.8,46.0,1003.9
2011-05-02 18:00:00,78.4,51.0,1003.7
2011-05-02 19:00:00,76.6,58.0,1004.2
2011-05-02 20:00:00,72.7,63.0,1004.4
2011-05-02 21:00:00,70.5,67.0,1004.8
2011-05-02 22:00:00,70.0,68.0,1004.8
2011-05-02 23:00:00,69.3,70.0,1004.4
2011-05-03 00:00:00,68.0,73.0,1004.3
2011-05-03 01:00:00,67.1,72.0,1003.6
2011-05-03 02:00:00,66.4,72.0,1003.4
2011-05-03 03:00:00,65.5,73.0,1003.5
2011-05-03 04:00:00,64.2,80.0,1003.5
2011-05-03 05:00:00,62.2,87.0,1003.6
2011-05-03 06:00:00,61.5,90.0,1003.8
2011-05-03 07:00:00,63.5,85.0,1004.1
2011-05-03 08:00:00,67.1,77.0,1004.6
2011-05-03 09:00:00,69.8,70.0,1004.5
2011-05-03 10:00:00,72.9,64.0,1004.3
2011-05-03 11:00:00,75.6,60.0,1004.1
2011-05-03 12:00:00,77.2,55.0,1002.9
2011-05-03 13:00:00,79.7,51.0,1002.2
2011-05-03 14:00:00,80.2,49.0,1001.4
2011-05-03 15:00:00,81.7,44.0,1000.4
2011-05-03 16:00:00,81.5,45.0,999.7
2011-05-03 17:00:00,81.1,47.0,999.5
2011-05-03 18:00:00,80.2,46.0,999.1
2011-05-03 19:00:00,78.6,54.0,998.7
2011-05-03 20:00:00,75.6,59.0,998.2
2011-05-03 21:00:00,73.9,65.0,998.6
2011-05-03 22:00:00,72.5,72.0,998.3
2011-05-03 23:00:00,70.7,74.0,998.4
2011-05-04 00:00:00,69.4,75.0,998.5
2011-05-04 01:00:00,68.4,75.0,999.2
2011-05-04 02:00:00,64.2,88.0,999.1
2011-05-04 03:00:00,60.6,91.0,998.7
2011-05-04 04:00:00,59.9,91.0,998.6
2011-05-04 05:00:00,57.6,90.0,1000.1
2011-05-04 06:00:00,53.6,87.0,1000.2
2011-05-04 07:00:00,52.5,88.0,1001.1
2011-05-04 08:00:00,51.6,90.0,1001.3
2011-05-04 09:00:00,51.3,91.0,1002.0
2011-05-04 10:00:00,51.3,84.0,1002.8
2011-05-04 11:00:00,54.1,68.0,1002.9
2011-05-04 12:00:00,55.6,70.0,1002.7
2011-05-04 13:00:00,58.3,64.0,1002.5
2011-05-04 14:00:00,61.2,48.0,1002.3
2011-05-04 15:00:00,63.0,40.0,1002.0
2011-05-04 16:00:00,63.9,39.0,1002.2
2011-05-04 17:00:00,63.0,44.0,1002.9
2011-05-04 18:00:00,62.6,44.0,1003.4
2011-05-04 19:00:00,60.1,59.0,1003.9
2011-05-04 20:00:00,54.3,74.0,1004.7
2011-05-04 21:00:00,52.2,63.0,1005.6
2011-05-04 22:00:00,54.3,58.0,1006.4
2011-05-04 23:00:00,52.5,62.0,1006.8
2011-05-05 00:00:00,50.2,69.0,1007.1
2011-05-05 01:00:00,48.4,72.0,1007.1
2011-05-05 02:00:00,47.3,72.0,1007.3
2011-05-05 03:00:00,46.4,74.0,1007.3
2011-05-05 04:00:00,45.1,77.0,1007.5
2011-05-05 05:00:00,44.1,79.0,1007.8
2011-05-05 06:00:00,43.7,75.0,1008.0
2011-05-05 07:00:00,45.7,69.0,1008.5
2011-05-05 08:00:00,49.3,59.0,1008.6
2011-05-05 09:00:00,53.1,49.0,1008.5
2011-05-05 10:00:00,56.1,45.0,1008.3
2011-05-05 11:00:00,58.3,39.0,1008.0
2011-05-05 12:00:00,60.3,40.0,1007.1
2011-05-05 13:00:00,61.9,37.0,1006.0
2011-05-05 14:00:00,63.5,37.0,1005.2
2011-05-05 15:00:00,64.9,29.0,1004.2
2011-05-05 16:00:00,66.0,29.0,1003.6
2011-05-05 17:00:00,66.4,31.0,1003.4
2011-05-05 18:00:00,65.8,33.0,1003.1
2011-05-05 19:00:00,63.5,43.0,1003.1
2011-05-05 20:00:00,57.2,61.0,1003.1
2011-05-05 21:00:00,53.2,72.0,1003.0
2011-05-05 22:00:00,50.7,75.0,1003.0
2011-05-05 23:00:00,51.1,62.0,1002.8
2011-05-06 00:00:00,51.6,68.0,1002.8
2011-05-06 01:00:00,50.9,74.0,1002.2
2011-05-06 02:00:00,51.1,69.0,1001.9
2011-05-06 03:00:00,50.9,65.0,1001.7
2011-05-06 04:00:00,51.1,75.0,1001.3
2011-05-06 05:00:00,51.6,79.0,1001.2
2011-05-06 06:00:00,51.8,79.0,1001.6
2011-05-06 07:00:00,53.6,74.0,1002.0
2011-05-06 08:00:00,57.2,66.0,1002.1
2011-05-06 09:00:00,60.6,57.0,1001.7
2011-05-06 10:00:00,63.9,48.0,1001.1
2011-05-06 11:00:00,66.0,47.0,1000.4
2011-05-06 12:00:00,67.5,45.0,999.1
2011-05-06 13:00:00,67.8,46.0,997.9
2011-05-06 14:00:00,64.2,73.0,998.5
2011-05-06 15:00:00,60.1,67.0,997.7
2011-05-06 16:00:00,63.1,61.0,997.3
2011-05-06 17:00:00,63.9,62.0,996.9
2011-05-06 18:00:00,62.2,71.0,997.0
2011-05-06 19:00:00,60.4,76.0,997.8
2011-05-06 20:00:00,59.7,82.0,997.5
2011-05-06 21:00:00,57.2,88.0,997.9
2011-05-06 22:00:00,55.9,91.0,998.0
2011-05-06 23:00:00,54.9,93.0,997.8
2011-05-07 00:00:00,53.8,94.0,998.3
2011-05-07 01:00:00,54.7,94.0,998.3
2011-05-07 02:00:00,55.4,94.0,997.8
2011-05-07 03:00:00,55.2,92.0,997.8
2011-05-07 04:00:00,54.9,92.0,997.8
2011-05-07 05:00:00,54.5,92.0,998.0
2011-05-07 06:00:00,53.8,93.0,998.7
2011-05-07 07:00:00,54.3,89.0,999.0
2011-05-07 08:00:00,57.6,71.0,999.2
2011-05-07 09:00:00,61.3,62.0,999.4
2011-05-07 10:00:00,64.8,53.0,999.2
2011-05-07 11:00:00,67.3,42.0,998.7
2011-05-07 12:00:00,68.9,37.0,998.7
2011-05-07 13:00:00,70.9,36.0,997.9
2011-05-07 14:00:00,71.8,35.0,997.3
2011-05-07 15:00:00,72.5,38.0,996.4
2011-05-07 16:00:00,71.6,39.0,996.5
2011-05-07 17:00:00,70.9,41.0,996.4
2011-05-07 18:00:00,69.6,52.0,996.2
2011-05-07 19:00:00,66.9,55.0,996.6
2011-05-07 20:00:00,64.8,60.0,996.5
2011-05-07 21:00:00,63.9,56.0,996.7
2011-05-07 22:00:00,64.0,58.0,996.7
2011-05-07 23:00:00,63.3,70.0,996.7
2011-05-08 00:00:00,61.7,63.0,996.7
2011-05-08 01:00:00,61.2,72.0,996.5
2011-05-08 02:00:00,60.8,75.0,996.2
2011-05-08 03:00:00,58.8,79.0,995.5
2011-05-08 04:00:00,58.6,84.0,996.6
2011-05-08 05:00:00,56.8,91.0,995.8
2011-05-08 06:00:00,56.5,92.0,996.5
2011-05-08 07:00:00,56.5,92.0,997.0
2011-05-08 08:00:00,57.0,92.0,996.1
2011-05-08 09:00:00,58.1,85.0,996.2
2011-05-08 10:00:00,61.3,81.0,995.9
2011-05-08 11:00:00,62.8,79.0,996.2
2011-05-08 12:00:00,64.0,74.0,995.9
2011-05-08 13:00:00,66.0,71.0,995.6
2011-05-08 14:00:00,67.3,69.0,995.7
2011-05-08 15:00:00,68.0,65.0,995.6
2011-05-08 16:00:00,68.4,62.0,995.6
2011-05-08 17:00:00,69.6,61.0,995.9
2011-05-08 18:00:00,69.6,59.0,996.0
2011-05-08 19:00:00,67.6,72.0,996.3
2011-05-08 20:00:00,62.2,86.0,996.5
2011-05-08 21:00:00,59.0,90.0,997.0
2011-05-08 22:00:00,57.0,92.0,997.2
2011-05-08 23:00:00,55.8,93.0,997.2
2011-05-09 00:00:00,54.7,93.0,997.4
2011-05-09 01:00:00,53.6,94.0,997.1
2011-05-09 02:00:00,53.1,94.0,997.2
2011-05-09 03:00:00,52.5,94.0,997.3
2011-05-09 04:00:00,51.8,95.0,997.6
2011-05-09 05:00:00,51.3,94.0,998.2
2011-05-09 06:00:00,51.3,94.0,998.9
2011-05-09 07:00:00,54.3,93.0,999.5
2011-05-09 08:00:00,60.6,80.0,999.9
2011-05-09 09:00:00,65.7,66.0,999.6
2011-05-09 10:00:00,69.1,53.0,999.5
2011-05-09 11:00:00,71.4,50.0,999.1
2011-05-09 12:00:00,72.9,44.0,998.5
2011-05-09 13:00:00,74.3,41.0,997.6
2011-05-09 14:00:00,75.2,41.0,997.2
2011-05-09 15:00:00,76.8,40.0,997.0
2011-05-09 16:00:00,77.0,37.0,996.4
2011-05-09 17:00:00,75.6,49.0,996.3
2011-05-09 18:00:00,75.2,42.0,996.1
2011-05-09 19:00:00,74.5,53.0,996.4
2011-05-09 20:00:00,68.2,69.0,996.8
2011-05-09 21:00:00,64.0,70.0,997.1
2011-05-09 22:00:00,62.4,74.0,997.3
2011-05-09 23:00:00,60.6,80.0,997.3
2011-05-10 00:00:00,59.7,81.0,997.2
2011-05-10 01:00:00,60.8,74.0,997.1
2011-05-10 02:00:00,60.6,69.0,997.2
2011-05-10 03:00:00,60.4,71.0,997.6
2011-05-10 04:00:00,58.5,79.0,998.1
2011-05-10 05:00:00,56.3,80.0,998.4
2011-05-10 06:00:00,57.0,79.0,998.9
2011-05-10 07:00:00,58.3,80.0,999.5
2011-05-10 08:00:00,61.3,72.0,999.4
2011-05-10 09:00:00,67.6,52.0,999.2
2011-05-10 10:00:00,71.2,42.0,999.1
2011-05-10 11:00:00,73.2,40.0,998.9
2011-05-10 12:00:00,75.0,41.0,998.3
2011-05-10 13:00:00,76.6,43.0,997.8
2011-05-10 14:00:00,77.7,40.0,997.1
2011-05-10 15:00:00,78.6,40.0,996.5
2011-05-10 16:00:00,79.7,44.0,996.3
2011-05-10 17:00:00,79.3,45.0,996.1
2011-05-10 18:00:00,77.5,46.0,996.1
2011-05-10 19:00:00,74.5,51.0,996.4
2011-05-10 20:00:00,72.3,53.0,997.1
2011-05-10 21:00:00,70.3,54.0,997.7
2011-05-10 22:00:00,70.5,54.0,999.1
2011-05-10 23:00:00,61.9,86.0,998.1
2011-05-11 00:00:00,60.8,87.0,996.7
2011-05-11 01:00:00,60.4,90.0,996.6
2011-05-11 02:00:00,59.7,91.0,996.5
2011-05-11 03:00:00,58.8,88.0,996.4
2011-05-11 04:00:00,58.1,92.0,997.7
2011-05-11 05:00:00,57.2,91.0,997.8
2011-05-11 06:00:00,56.8,93.0,999.2
2011-05-11 07:00:00,57.7,84.0,999.6
2011-05-11 08:00:00,59.4,85.0,999.8
2011-05-11 09:00:00,61.0,77.0,1000.1
2011-05-11 10:00:00,62.1,68.0,999.4
2011-05-11 11:00:00,64.2,67.0,1000.0
2011-05-11 12:00:00,67.8,54.0,999.9
2011-05-11 13:00:00,70.9,50.0,999.9
2011-05-11 14:00:00,73.0,53.0,999.4
2011-05-11 15:00:00,74.7,50.0,999.1
2011-05-11 16:00:00,75.9,52.0,999.2
2011-05-11 17:00:00,75.2,53.0,999.2
2011-05-11 18:00:00,73.6,55.0,999.0
2011-05-11 19:00:00,71.6,62.0,999.4
2011-05-11 20:00:00,67.8,70.0,1000.0
2011-05-11 21:00:00,68.7,57.0,1000.3
2011-05-11 22:00:00,68.4,59.0,1000.5
2011-05-11 23:00:00,67.6,63.0,1000.6
2011-05-12 00:00:00,66.0,70.0,1000.1
2011-05-12 01:00:00,64.0,73.0,1000.4
2011-05-12 02:00:00,63.7,73.0,1001.0
2011-05-12 03:00:00,62.6,78.0,1001.0
2011-05-12 04:00:00,61.9,79.0,1001.3
2011-05-12 05:00:00,61.2,82.0,1001.3
2011-05-12 06:00:00,60.3,84.0,1002.0
2011-05-12 07:00:00,59.0,82.0,1001.8
2011-05-12 08:00:00,59.4,73.0,1001.8
2011-05-12 09:00:00,59.4,76.0,1002.0
2011-05-12 10:00:00,59.7,81.0,1001.6
2011-05-12 11:00:00,60.4,80.0,1001.5
2011-05-12 12:00:00,61.7,78.0,1001.3
2011-05-12 13:00:00,63.3,75.0,1001.1
2011-05-12 14:00:00,63.0,80.0,1000.6
2011-05-12 15:00:00,62.2,78.0,1000.0
2011-05-12 16:00:00,62.8,77.0,999.8
2011-05-12 17:00:00,62.8,79.0,999.6
2011-05-12 18:00:00,61.3,88.0,998.1
2011-05-12 19:00:00,60.4,89.0,997.4
2011-05-12 20:00:00,60.6,89.0,998.4
2011-05-12 21:00:00,60.8,90.0,998.6
2011-05-12 22:00:00,60.8,90.0,998.9
2011-05-12 23:00:00,60.6,92.0,998.4
2011-05-13 00:00:00,60.6,90.0,997.9
2011-05-13 01:00:00,61.0,90.0,997.1
2011-05-13 02:00:00,61.2,89.0,996.6
2011-05-13 03:00:00,61.3,89.0,996.4
2011-05-13 04:00:00,61.2,91.0,996.0
2011-05-13 05:00:00,61.2,90.0,996.0
2011-05-13 06:00:00,61.5,89.0,996.1
2011-05-13 07:00:00,62.6,88.0,996.4
2011-05-13 08:00:00,63.7,87.0,996.3
2011-05-13 09:00:00,67.1,81.0,995.6
2011-05-13 10:00:00,71.6,74.0,995.2
2011-05-13 11:00:00,74.5,75.0,994.9
2011-05-13 12:00:00,75.2,74.0,994.2
2011-05-13 13:00:00,76.1,73.0,993.4
2011-05-13 14:00:00,76.1,74.0,992.7
2011-05-13 15:00:00,76.3,72.0,991.8
2011-05-13 16:00:00,75.7,72.0,991.5
2011-05-13 17:00:00,76.6,72.0,991.1
2011-05-13 18:00:00,75.6,77.0,991.1
2011-05-13 19:00:00,72.7,79.0,992.4
2011-05-13 20:00:00,66.7,91.0,991.5
2011-05-13 21:00:00,67.6,92.0,991.5
2011-05-13 22:00:00,67.6,91.0,991.3
2011-05-13 23:00:00,66.2,92.0,991.6
2011-05-14 00:00:00,67.3,89.0,992.2
2011-05-14 01:00:00,66.0,93.0,990.5
2011-05-14 02:00:00,65.7,90.0,990.5
2011-05-14 03:00:00,64.6,92.0,990.1
2011-05-14 04:00:00,64.8,93.0,989.7
2011-05-14 05:00:00,64.4,91.0,989.4
2011-05-14 06:00:00,62.8,93.0,989.8
2011-05-14 07:00:00,63.9,89.0,990.7
2011-05-14 08:00:00,66.4,86.0,990.4
2011-05-14 09:00:00,68.7,82.0,990.6
2011-05-14 10:00:00,72.7,76.0,990.3
2011-05-14 11:00:00,73.9,72.0,990.2
2011-05-14 12:00:00,75.0,68.0,989.2
2011-05-14 13:00:00,75.4,67.0,988.8
2011-05-14 14:00:00,76.1,64.0,988.1
2011-05-14 15:00:00,77.7,63.0,987.1
2011-05-14 16:00:00,73.2,86.0,986.8
2011-05-14 17:00:00,69.8,85.0,987.1
2011-05-14 18:00:00,65.5,90.0,986.1
2011-05-14 19:00:00,65.1,89.0,986.2
2011-05-14 20:00:00,64.9,91.0,986.5
2011-05-14 21:00:00,64.9,90.0,987.1
2011-05-14 22:00:00,64.6,88.0,987.5
2011-05-14 23:00:00,63.3,88.0,987.1
2011-05-15 00:00:00,63.3,88.0,987.1
2011-05-15 01:00:00,63.0,88.0,986.4
2011-05-15 02:00:00,62.8,90.0,986.1
2011-05-15 03:00:00,62.8,92.0,985.9
2011-05-15 04:00:00,62.2,93.0,985.7
2011-05-15 05:00:00,62.8,92.0,985.8
2011-05-15 06:00:00,63.5,90.0,985.6
2011-05-15 07:00:00,64.0,88.0,986.0
2011-05-15 08:00:00,65.3,82.0,986.1
2011-05-15 09:00:00,67.1,82.0,986.2
2011-05-15 10:00:00,68.2,75.0,986.2
2011-05-15 11:00:00,71.6,68.0,985.7
2011-05-15 12:00:00,74.1,63.0,985.1
2011-05-15 13:00:00,74.5,67.0,984.5
2011-05-15 14:00:00,75.2,51.0,984.0
2011-05-15 15:00:00,77.2,54.0,983.5
2011-05-15 16:00:00,78.3,51.0,983.1
2011-05-15 17:00:00,78.6,48.0,983.2
2011-05-15 18:00:00,77.7,51.0,983.3
2011-05-15 19:00:00,74.8,63.0,984.0
2011-05-15 20:00:00,70.2,68.0,984.8
2011-05-15 21:00:00,68.0,73.0,985.8
2011-05-15 22:00:00,65.5,91.0,985.3
2011-05-15 23:00:00,63.3,87.0,985.6
2011-05-16 00:00:00,63.1,92.0,985.5
2011-05-16 01:00:00,61.9,93.0,985.0
2011-05-16 02:00:00,61.0,93.0,984.9
2011-05-16 03:00:00,59.7,94.0,985.0
2011-05-16 04:00:00,59.5,94.0,985.7
2011-05-16 05:00:00,59.0,87.0,985.5
2011-05-16 06:00:00,59.0,85.0,986.0
2011-05-16 07:00:00,60.4,82.0,986.3
2011-05-16 08:00:00,62.4,81.0,986.5
2011-05-16 09:00:00,65.3,73.0,986.6
2011-05-16 10:00:00,67.8,66.0,986.6
2011-05-16 11:00:00,71.1,62.0,986.3
2011-05-16 12:00:00,72.1,56.0,986.0
2011-05-16 13:00:00,73.4,55.0,985.6
2011-05-16 14:00:00,74.1,50.0,985.4
2011-05-16 15:00:00,75.6,46.0,984.9
2011-05-16 16:00:00,75.2,47.0,984.6
2011-05-16 17:00:00,75.2,44.0,984.5
2011-05-16 18:00:00,74.8,48.0,984.6
2011-05-16 19:00:00,72.0,56.0,985.1
2011-05-16 20:00:00,68.5,64.0,985.1
2011-05-16 21:00:00,65.1,67.0,985.5
2011-05-16 22:00:00,65.3,68.0,985.6
2011-05-16 23:00:00,63.9,75.0,985.4
2011-05-17 00:00:00,62.1,81.0,985.2
2011-05-17 01:00:00,60.4,84.0,984.8
2011-05-17 02:00:00,59.2,88.0,984.4
2011-05-17 03:00:00,59.2,85.0,984.1
2011-05-17 04:00:00,58.6,85.0,984.4
2011-05-17 05:00:00,58.3,88.0,984.6
2011-05-17 06:00:00,58.1,88.0,985.2
2011-05-17 07:00:00,58.8,85.0,986.0
2011-05-17 08:00:00,60.8,75.0,986.2
2011-05-17 09:00:00,63.5,69.0,986.3
2011-05-17 10:00:00,64.4,63.0,986.1
